ICAO,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM
EGLL,2020-06-21,139,141,189,91,0,51,52
EGLL,2020-06-22,136,127,170,93,0,52,51
EGLL,2020-06-23,111,113,162,62,0,36,37
EGLL,2020-06-24,125,130,183,72,0,46,47
EGLL,2020-06-25,133,127,193,67,0,47,47
EGLL,2020-06-26,127,131,173,85,0,49,48
EGLL,2020-06-27,123,122,177,68,0,45,44
EGLL,2020-06-28,142,137,183,96,0,56,53
EGLL,2020-06-29,130,127,162,95,0,50,51
EGLL,2020-06-30,107,110,155,62,0,37,40
EGLL,2020-07-01,172,169,187,154,0,88,83
EGLL,2020-07-02,161,166,185,142,0,78,79
EGLL,2020-07-03,178,175,180,173,0,96,93
EGLL,2020-07-04,166,161,180,147,0,84,81
EGLL,2020-07-05,171,178,174,175,0,93,91
EGLL,2020-07-06,161,148,159,150,0,79,81
EGLL,2020-07-07,143,147,164,126,0,67,68
EGLL,2020-07-08,166,167,179,154,0,88,84
EGLL,2020-07-09,177,181,184,174,0,95,99
EGLL,2020-07-10,190,185,170,205,0,107,107
EGLL,2020-07-11,175,174,187,162,0,93,95
EGLL,2020-07-12,191,194,181,204,0,110,107
EGLL,2020-07-13,181,173,165,189,0,99,100
EGLL,2020-07-14,155,155,157,153,0,80,78
EGLL,2020-07-15,175,176,176,175,0,97,96
EGLL,2020-07-16,225,222,198,249,0,133,132
EGLL,2020-07-17,230,226,172,284,0,149,147
EGLL,2020-07-18,233,230,187,276,0,145,144
EGLL,2020-07-19,241,246,182,305,0,156,155
EGLL,2020-07-20,227,212,161,278,0,143,143
EGLL,2020-07-21,189,192,158,223,0,113,111
EGLL,2020-07-22,198,202,177,223,0,122,122
EGLL,2020-07-23,226,225,193,258,0,137,138
EGLL,2020-07-24,234,233,173,294,0,151,152
EGLL,2020-07-25,235,228,186,277,0,149,149
EGLL,2020-07-26,244,247,170,321,0,161,162
EGLL,2020-07-27,217,211,162,266,0,137,141
EGLL,2020-07-28,184,185,157,212,0,108,106
EGLL,2020-07-29,197,194,174,217,0,116,117
EGLL,2020-07-30,221,222,184,259,0,133,136
EGLL,2020-07-31,229,227,170,286,0,151,150
EGLL,2020-08-01,276,277,186,367,0,191,193
EGLL,2020-08-02,283,287,161,409,0,201,204
EGLL,2020-08-03,267,255,152,370,0,188,189
EGLL,2020-08-04,200,207,143,264,0,130,132
EGLL,2020-08-05,227,225,169,283,0,147,148
EGLL,2020-08-06,255,258,188,325,0,167,169
EGLL,2020-08-07,274,269,168,375,0,192,191
EGLL,2020-08-08,267,270,193,344,0,179,181
EGLL,2020-08-09,276,281,183,374,0,185,188
EGLL,2020-08-10,264,251,168,347,0,176,175
EGLL,2020-08-11,197,200,157,240,0,119,118
EGLL,2020-08-12,207,208,178,237,0,127,128
EGLL,2020-08-13,228,234,189,273,0,142,144
EGLL,2020-08-14,272,265,174,363,0,182,180
EGLL,2020-08-15,268,267,194,341,0,176,177
EGLL,2020-08-16,262,272,171,363,0,175,179
EGLL,2020-08-17,252,236,161,327,0,163,161
EGLL,2020-08-18,198,205,149,254,0,123,122
EGLL,2020-08-19,211,207,169,249,0,130,130
EGLL,2020-08-20,230,239,180,289,0,148,151
EGLL,2020-08-21,268,264,169,363,0,178,180
EGLL,2020-08-22,262,264,187,339,0,175,174
EGLL,2020-08-23,264,272,178,358,0,177,179
EGLL,2020-08-24,259,244,171,332,0,163,164
EGLL,2020-08-25,199,204,156,247,0,122,122
EGLL,2020-08-26,203,201,166,238,0,124,125
EGLL,2020-08-27,245,250,195,300,0,154,155
EGLL,2020-08-28,275,273,182,366,0,187,188
EGLL,2020-08-29,271,273,201,343,0,177,176
EGLL,2020-08-30,272,278,179,371,0,181,183
EGLL,2020-08-31,270,257,171,356,0,175,177
EGLL,2020-09-01,229,237,163,303,0,148,148
EGLL,2020-09-02,228,225,181,272,0,140,139
EGLL,2020-09-03,245,247,208,284,0,152,153
EGLL,2020-09-04,264,261,184,341,0,169,169
EGLL,2020-09-05,271,280,211,340,0,171,177
EGLL,2020-09-06,274,279,197,356,0,176,178
EGLL,2020-09-07,251,235,186,300,0,151,153
EGLL,2020-09-08,197,204,165,236,0,117,117
EGLL,2020-09-09,214,214,191,237,0,126,125
EGLL,2020-09-10,236,246,221,261,0,135,141
EGLL,2020-09-11,273,259,204,328,0,166,166
EGLL,2020-09-12,266,276,230,312,0,164,164
EGLL,2020-09-13,274,275,212,337,0,167,166
EGLL,2020-09-14,252,235,193,294,0,149,148
EGLL,2020-09-15,196,208,185,219,0,107,110
EGLL,2020-09-16,214,213,194,233,0,121,122
EGLL,2020-09-17,230,243,226,247,0,128,136
EGLL,2020-09-18,268,258,212,314,0,159,159
EGLL,2020-09-19,259,267,225,301,0,155,157
EGLL,2020-09-20,277,279,228,328,0,166,166
EGLL,2020-09-21,255,241,200,296,0,148,153
EGLL,2020-09-22,202,210,198,214,0,105,106
EGLL,2020-09-23,220,219,207,232,0,120,123
EGLL,2020-09-24,246,252,240,258,0,135,138
EGLL,2020-09-25,278,264,213,329,0,168,167
EGLL,2020-09-26,266,279,233,312,0,160,163
EGLL,2020-09-27,272,273,229,316,0,159,159
EGLL,2020-09-28,255,245,207,293,0,148,152
EGLL,2020-09-29,196,201,194,203,0,101,99
EGLL,2020-09-30,214,210,205,219,0,115,116
EGLL,2020-10-01,270,291,235,326,0,165,177
EGLL,2020-10-02,318,311,217,412,0,212,209
EGLL,2020-10-03,306,310,236,380,0,192,194
EGLL,2020-10-04,321,322,232,411,0,202,202
EGLL,2020-10-05,302,293,208,387,0,193,197
EGLL,2020-10-06,250,252,199,303,0,151,150
EGLL,2020-10-07,266,267,215,318,0,164,164
EGLL,2020-10-08,288,291,234,345,0,183,183
EGLL,2020-10-09,315,311,207,419,0,208,209
EGLL,2020-10-10,294,299,230,363,0,187,186
EGLL,2020-10-11,322,328,236,414,0,206,208
EGLL,2020-10-12,306,294,222,378,0,190,193
EGLL,2020-10-13,240,245,201,284,0,140,143
EGLL,2020-10-14,259,263,230,292,0,152,153
EGLL,2020-10-15,286,286,252,320,0,171,169
EGLL,2020-10-16,319,312,226,405,0,202,203
EGLL,2020-10-17,304,316,249,371,0,190,196
EGLL,2020-10-18,307,311,249,369,0,186,187
EGLL,2020-10-19,291,282,236,337,0,169,173
EGLL,2020-10-20,225,227,211,241,0,120,120
EGLL,2020-10-21,245,247,233,259,0,138,137
EGLL,2020-10-22,278,277,259,296,0,162,157
EGLL,2020-10-23,306,300,229,377,0,189,189
EGLL,2020-10-24,314,313,252,375,0,199,195
EGLL,2020-10-25,334,352,256,430,0,211,220
EGLL,2020-10-26,324,314,239,399,0,198,200
EGLL,2020-10-27,264,260,226,298,0,150,151
EGLL,2020-10-28,275,281,241,315,0,162,163
EGLL,2020-10-29,299,303,254,348,0,178,179
EGLL,2020-10-30,332,328,241,419,0,211,209
EGLL,2020-10-31,316,313,254,375,0,196,193
EGLL,2020-11-01,335,346,252,429,0,213,215
EGLL,2020-11-02,308,298,236,370,0,183,187
EGLL,2020-11-03,240,243,227,256,0,128,131
EGLL,2020-11-04,256,257,236,277,0,141,141
EGLL,2020-11-05,255,251,270,236,0,127,126
EGLL,2020-11-06,255,263,239,279,0,141,142
EGLL,2020-11-07,220,225,269,176,0,94,100
EGLL,2020-11-08,223,241,280,184,0,92,102
EGLL,2020-11-09,195,183,250,128,0,70,74
EGLL,2020-11-10,154,149,232,71,0,40,41
EGLL,2020-11-11,152,171,245,78,0,45,56
EGLL,2020-11-12,175,176,257,94,0,58,63
EGLL,2020-11-13,168,178,240,106,0,63,65
EGLL,2020-11-14,169,166,260,75,0,51,49
EGLL,2020-11-15,192,199,274,117,0,65,69
EGLL,2020-11-16,168,163,236,95,0,55,59
EGLL,2020-11-17,148,144,231,61,0,38,35
EGLL,2020-11-18,149,153,242,60,0,42,41
EGLL,2020-11-19,172,171,265,78,0,50,54
EGLL,2020-11-20,167,182,241,108,0,65,68
EGLL,2020-11-21,170,163,264,69,0,49,48
EGLL,2020-11-22,183,193,278,98,0,56,60
EGLL,2020-11-23,165,157,242,80,0,51,51
EGLL,2020-11-24,154,148,251,51,0,33,30
EGLL,2020-11-25,157,159,253,63,0,44,44
EGLL,2020-11-26,168,167,270,65,0,47,47
EGLL,2020-11-27,169,172,237,104,0,65,63
EGLL,2020-11-28,169,163,273,59,0,42,43
EGLL,2020-11-29,187,198,285,100,0,58,63
EGLL,2020-11-30,170,159,236,93,0,58,56
EGLL,2020-12-01,146,144,232,58,0,33,32
EGLL,2020-12-02,163,157,251,69,0,48,42
EGLL,2020-12-03,181,186,282,85,0,58,58
EGLL,2020-12-04,193,196,264,125,0,74,73
EGLL,2020-12-05,185,192,278,99,0,63,60
EGLL,2020-12-06,218,216,300,134,0,73,77
EGLL,2020-12-07,215,212,261,166,0,88,90
EGLL,2020-12-08,192,188,263,117,0,65,59
EGLL,2020-12-09,208,211,280,139,0,73,75
EGLL,2020-12-10,232,233,318,147,0,85,86
EGLL,2020-12-11,247,242,279,210,0,110,111
EGLL,2020-12-12,230,242,300,172,0,95,95
EGLL,2020-12-13,264,258,311,211,0,111,110
EGLL,2020-12-14,235,222,270,187,0,100,98
EGLL,2020-12-15,206,203,271,138,0,75,71
EGLL,2020-12-16,232,231,299,164,0,89,87
EGLL,2020-12-17,286,292,298,280,0,144,146
EGLL,2020-12-18,305,297,283,319,0,162,159
EGLL,2020-12-19,318,324,310,332,0,174,173
EGLL,2020-12-20,314,315,311,318,0,162,164
EGLL,2020-12-21,251,237,271,217,0,113,112
EGLL,2020-12-22,208,205,248,165,0,90,89
EGLL,2020-12-23,219,211,265,165,0,94,91
EGLL,2020-12-24,175,171,237,109,0,71,71
EGLL,2020-12-25,117,91,183,25,0,24,23
EGLL,2020-12-26,138,152,183,107,0,61,67
EGLL,2020-12-27,180,179,193,166,0,91,91
EGLL,2020-12-28,171,169,189,151,0,82,85
EGLL,2020-12-29,148,143,178,113,0,66,66
EGLL,2020-12-30,177,178,198,157,0,88,90
EGLL,2020-12-31,133,129,190,72,0,52,51
EHAM,2019-01-01,594,601,209,965,9,464,472
EHAM,2019-01-02,651,660,212,1066,17,523,530
EHAM,2019-01-03,674,684,231,1101,4,529,539
EHAM,2019-01-04,688,675,224,1105,10,552,547
EHAM,2019-01-05,598,598,251,914,13,453,448
EHAM,2019-01-06,669,666,230,1080,15,529,531
EHAM,2019-01-07,681,677,233,1096,13,539,540
EHAM,2019-01-08,456,445,212,669,5,329,325
EHAM,2019-01-09,617,622,219,994,7,487,495
EHAM,2019-01-10,657,668,238,1054,11,516,525
EHAM,2019-01-11,647,643,218,1044,16,515,518
EHAM,2019-01-12,530,520,243,788,5,387,380
EHAM,2019-01-13,547,557,230,858,6,412,417
EHAM,2019-01-14,663,659,231,1054,21,521,522
EHAM,2019-01-15,579,581,214,923,10,450,456
EHAM,2019-01-16,620,613,221,983,15,492,486
EHAM,2019-01-17,670,677,245,1070,12,529,537
EHAM,2019-01-18,659,666,217,1079,15,529,536
EHAM,2019-01-19,522,512,246,772,7,377,371
EHAM,2019-01-20,637,642,233,1031,6,500,502
EHAM,2019-01-21,668,677,235,1069,24,531,539
EHAM,2019-01-22,582,580,211,937,8,456,457
EHAM,2019-01-23,617,614,217,978,18,487,491
EHAM,2019-01-24,676,675,240,1071,20,537,536
EHAM,2019-01-25,647,650,219,1071,7,516,522
EHAM,2019-01-26,523,514,242,778,3,379,376
EHAM,2019-01-27,639,639,226,1032,6,503,505
EHAM,2019-01-28,670,676,233,1079,16,530,538
EHAM,2019-01-29,610,605,210,960,19,485,479
EHAM,2019-01-30,606,600,221,957,13,479,474
EHAM,2019-01-31,665,670,242,1068,18,521,527
EHAM,2019-02-01,642,652,224,1061,3,516,522
EHAM,2019-02-02,538,516,247,794,9,389,373
EHAM,2019-02-03,641,649,237,1027,10,500,510
EHAM,2019-02-04,676,674,239,1083,22,535,539
EHAM,2019-02-05,609,605,212,991,4,477,478
EHAM,2019-02-06,624,624,217,1009,18,496,498
EHAM,2019-02-07,689,690,241,1099,19,543,547
EHAM,2019-02-08,676,682,222,1092,22,546,553
EHAM,2019-02-09,536,529,238,813,4,394,389
EHAM,2019-02-10,630,642,222,1034,10,501,510
EHAM,2019-02-11,681,677,232,1098,16,540,543
EHAM,2019-02-12,627,622,205,1005,19,499,496
EHAM,2019-02-13,637,630,217,1017,18,507,507
EHAM,2019-02-14,689,696,233,1104,24,546,551
EHAM,2019-02-15,687,691,217,1118,17,559,560
EHAM,2019-02-16,592,593,235,928,6,450,452
EHAM,2019-02-17,685,682,233,1106,10,542,540
EHAM,2019-02-18,689,693,225,1126,9,550,556
EHAM,2019-02-19,664,660,211,1065,16,531,532
EHAM,2019-02-20,665,666,222,1065,14,533,535
EHAM,2019-02-21,689,697,239,1119,18,546,553
EHAM,2019-02-22,696,687,231,1126,12,557,553
EHAM,2019-02-23,598,603,249,930,8,450,455
EHAM,2019-02-24,699,697,240,1123,15,550,552
EHAM,2019-02-25,722,722,234,1167,21,575,582
EHAM,2019-02-26,666,671,211,1083,17,533,540
EHAM,2019-02-27,669,668,215,1085,13,537,543
EHAM,2019-02-28,658,675,225,1096,6,525,533
EHAM,2019-03-01,712,697,233,1148,12,568,563
EHAM,2019-03-02,597,601,250,928,8,452,452
EHAM,2019-03-03,681,688,244,1105,9,536,543
EHAM,2019-03-04,650,648,231,1038,14,505,510
EHAM,2019-03-05,667,673,210,1102,10,538,541
EHAM,2019-03-06,687,672,234,1098,11,548,538
EHAM,2019-03-07,718,717,246,1150,15,568,572
EHAM,2019-03-08,708,716,240,1151,11,570,576
EHAM,2019-03-09,594,591,245,923,3,447,443
EHAM,2019-03-10,652,652,244,1049,7,504,506
EHAM,2019-03-11,630,624,232,992,7,483,487
EHAM,2019-03-12,664,669,221,1075,17,527,534
EHAM,2019-03-13,610,609,235,959,10,470,475
EHAM,2019-03-14,676,682,249,1067,15,531,530
EHAM,2019-03-15,675,673,235,1076,13,538,536
EHAM,2019-03-16,594,589,246,917,5,446,441
EHAM,2019-03-17,685,686,239,1109,13,537,543
EHAM,2019-03-18,720,714,233,1156,19,574,573
EHAM,2019-03-19,666,670,220,1080,16,533,536
EHAM,2019-03-20,684,688,233,1098,20,541,549
EHAM,2019-03-21,698,700,248,1126,13,547,550
EHAM,2019-03-22,680,679,235,1107,9,538,542
EHAM,2019-03-23,601,598,252,924,8,450,446
EHAM,2019-03-24,686,685,242,1106,11,543,540
EHAM,2019-03-25,662,652,245,1040,14,512,512
EHAM,2019-03-26,668,675,220,1087,14,531,544
EHAM,2019-03-27,680,679,236,1084,21,539,542
EHAM,2019-03-28,716,717,251,1145,23,568,564
EHAM,2019-03-29,699,701,236,1132,14,560,564
EHAM,2019-03-30,592,593,246,914,10,444,447
EHAM,2019-03-31,698,698,258,1115,10,548,545
EHAM,2019-04-01,733,730,255,1178,12,579,580
EHAM,2019-04-02,718,726,238,1169,12,577,582
EHAM,2019-04-03,727,721,255,1153,21,569,573
EHAM,2019-04-04,734,740,257,1180,17,581,587
EHAM,2019-04-05,745,734,243,1195,23,594,587
EHAM,2019-04-06,631,638,263,989,5,480,488
EHAM,2019-04-07,706,709,263,1135,7,554,553
EHAM,2019-04-08,753,742,258,1202,19,594,589
EHAM,2019-04-09,723,726,232,1185,12,584,588
EHAM,2019-04-10,744,732,249,1181,18,589,582
EHAM,2019-04-11,743,750,260,1199,15,591,596
EHAM,2019-04-12,734,747,245,1205,14,585,599
EHAM,2019-04-13,636,629,255,985,8,488,485
EHAM,2019-04-14,703,709,253,1139,11,559,559
EHAM,2019-04-15,749,736,249,1199,16,599,591
EHAM,2019-04-16,729,731,225,1192,24,589,598
EHAM,2019-04-17,741,730,248,1181,17,589,579
EHAM,2019-04-18,745,756,253,1217,15,596,607
EHAM,2019-04-19,742,752,242,1228,11,597,604
EHAM,2019-04-20,662,658,264,1032,4,517,515
EHAM,2019-04-21,723,728,264,1169,5,574,571
EHAM,2019-04-22,750,740,257,1207,11,600,594
EHAM,2019-04-23,730,730,226,1208,12,594,596
EHAM,2019-04-24,751,742,252,1213,10,599,598
EHAM,2019-04-25,756,765,259,1232,16,608,615
EHAM,2019-04-26,750,757,250,1226,17,605,609
EHAM,2019-04-27,679,678,268,1062,6,529,535
EHAM,2019-04-28,744,739,262,1195,13,591,586
EHAM,2019-04-29,758,762,255,1221,17,611,620
EHAM,2019-04-30,735,739,235,1206,16,598,603
EHAM,2019-05-01,740,734,247,1198,9,593,590
EHAM,2019-05-02,753,757,261,1223,13,607,607
EHAM,2019-05-03,776,775,252,1265,17,627,626
EHAM,2019-05-04,684,679,267,1070,12,539,537
EHAM,2019-05-05,744,737,260,1204,3,593,585
EHAM,2019-05-06,764,761,254,1245,12,612,613
EHAM,2019-05-07,755,762,239,1242,10,614,624
EHAM,2019-05-08,779,758,253,1248,19,628,615
EHAM,2019-05-09,756,780,260,1234,16,610,629
EHAM,2019-05-10,779,784,250,1276,17,629,634
EHAM,2019-05-11,695,690,268,1097,6,541,535
EHAM,2019-05-12,746,741,253,1210,9,595,590
EHAM,2019-05-13,776,781,259,1256,20,622,633
EHAM,2019-05-14,754,751,235,1244,13,618,616
EHAM,2019-05-15,764,761,252,1248,16,611,615
EHAM,2019-05-16,762,767,256,1233,17,615,620
EHAM,2019-05-17,775,771,247,1269,12,629,624
EHAM,2019-05-18,693,692,270,1088,9,545,545
EHAM,2019-05-19,747,745,259,1212,13,599,592
EHAM,2019-05-20,760,755,258,1244,13,608,607
EHAM,2019-05-21,725,730,234,1199,14,584,593
EHAM,2019-05-22,775,772,253,1254,20,626,625
EHAM,2019-05-23,765,767,251,1243,20,621,621
EHAM,2019-05-24,774,789,253,1268,24,624,637
EHAM,2019-05-25,691,696,269,1092,14,541,550
EHAM,2019-05-26,749,745,258,1213,11,600,591
EHAM,2019-05-27,780,776,261,1258,21,626,627
EHAM,2019-05-28,718,710,234,1157,17,584,579
EHAM,2019-05-29,764,768,255,1258,8,615,622
EHAM,2019-05-30,743,755,259,1219,9,598,607
EHAM,2019-05-31,767,768,249,1254,15,615,618
EHAM,2019-06-01,683,682,263,1076,9,534,536
EHAM,2019-06-02,762,748,255,1226,13,612,592
EHAM,2019-06-03,783,772,263,1256,18,627,622
EHAM,2019-06-04,757,768,235,1250,19,615,624
EHAM,2019-06-05,765,762,249,1248,17,612,610
EHAM,2019-06-06,793,794,260,1283,20,641,640
EHAM,2019-06-07,769,775,250,1272,12,620,625
EHAM,2019-06-08,664,670,265,1050,4,516,524
EHAM,2019-06-09,744,732,253,1197,16,593,579
EHAM,2019-06-10,773,775,255,1265,17,621,627
EHAM,2019-06-11,760,763,236,1245,15,621,623
EHAM,2019-06-12,772,768,253,1260,16,619,618
EHAM,2019-06-13,785,785,268,1268,16,633,630
EHAM,2019-06-14,781,781,246,1288,11,632,633
EHAM,2019-06-15,681,690,268,1083,9,536,543
EHAM,2019-06-16,753,754,260,1219,12,600,601
EHAM,2019-06-17,781,775,258,1261,19,631,630
EHAM,2019-06-18,759,759,232,1244,23,617,619
EHAM,2019-06-19,773,760,253,1244,15,616,611
EHAM,2019-06-20,788,790,254,1272,28,637,636
EHAM,2019-06-21,779,787,260,1268,20,626,628
EHAM,2019-06-22,682,687,266,1081,8,533,540
EHAM,2019-06-23,763,754,254,1232,13,613,599
EHAM,2019-06-24,782,780,257,1273,8,627,630
EHAM,2019-06-25,750,750,239,1230,16,609,606
EHAM,2019-06-26,759,757,250,1238,12,604,611
EHAM,2019-06-27,773,776,264,1248,15,624,622
EHAM,2019-06-28,778,781,252,1269,17,632,630
EHAM,2019-06-29,687,700,267,1087,18,536,548
EHAM,2019-06-30,755,737,256,1201,25,597,580
EHAM,2019-07-01,765,771,267,1228,27,606,620
EHAM,2019-07-02,752,751,236,1227,19,609,610
EHAM,2019-07-03,775,768,260,1242,23,612,612
EHAM,2019-07-04,762,772,265,1241,8,611,619
EHAM,2019-07-05,786,783,255,1282,18,634,631
EHAM,2019-07-06,681,683,268,1079,5,531,532
EHAM,2019-07-07,751,753,263,1216,12,595,596
EHAM,2019-07-08,790,786,261,1273,16,633,636
EHAM,2019-07-09,748,753,239,1226,18,609,610
EHAM,2019-07-10,773,766,265,1233,20,613,612
EHAM,2019-07-11,781,786,271,1247,33,626,633
EHAM,2019-07-12,777,769,256,1256,21,624,619
EHAM,2019-07-13,700,703,268,1101,21,548,553
EHAM,2019-07-14,751,749,266,1214,11,594,593
EHAM,2019-07-15,780,786,262,1268,13,623,635
EHAM,2019-07-16,768,766,253,1247,15,622,616
EHAM,2019-07-17,776,777,269,1258,14,611,617
EHAM,2019-07-18,776,778,271,1244,21,624,623
EHAM,2019-07-19,773,780,268,1258,19,619,625
EHAM,2019-07-20,675,686,271,1074,4,522,533
EHAM,2019-07-21,759,744,267,1213,13,599,589
EHAM,2019-07-22,772,776,270,1250,10,611,621
EHAM,2019-07-23,751,745,250,1218,12,606,602
EHAM,2019-07-24,614,577,240,926,13,463,453
EHAM,2019-07-25,712,756,270,1175,7,566,591
EHAM,2019-07-26,757,756,263,1236,6,607,600
EHAM,2019-07-27,682,686,271,1081,10,531,534
EHAM,2019-07-28,739,730,269,1189,7,579,574
EHAM,2019-07-29,774,768,266,1257,5,615,612
EHAM,2019-07-30,746,743,241,1220,8,604,602
EHAM,2019-07-31,764,771,269,1248,4,602,608
EHAM,2019-08-01,768,771,270,1239,10,618,620
EHAM,2019-08-02,762,768,262,1249,7,609,617
EHAM,2019-08-03,688,684,271,1070,15,537,534
EHAM,2019-08-04,746,743,266,1200,11,591,588
EHAM,2019-08-05,777,778,264,1265,8,619,626
EHAM,2019-08-06,751,749,240,1235,15,609,606
EHAM,2019-08-07,768,769,265,1244,14,605,612
EHAM,2019-08-08,764,768,271,1234,9,612,611
EHAM,2019-08-09,757,759,260,1227,11,604,612
EHAM,2019-08-10,686,687,263,1087,9,539,534
EHAM,2019-08-11,762,746,268,1220,8,601,587
EHAM,2019-08-12,773,780,271,1260,8,610,623
EHAM,2019-08-13,744,744,240,1222,12,603,606
EHAM,2019-08-14,769,768,273,1235,13,604,610
EHAM,2019-08-15,750,764,260,1229,8,603,614
EHAM,2019-08-16,777,772,263,1255,10,624,622
EHAM,2019-08-17,692,689,270,1087,13,537,539
EHAM,2019-08-18,749,746,270,1209,6,590,594
EHAM,2019-08-19,771,773,262,1260,10,616,618
EHAM,2019-08-20,751,752,244,1231,12,609,612
EHAM,2019-08-21,769,775,265,1243,15,609,616
EHAM,2019-08-22,767,771,267,1237,12,618,617
EHAM,2019-08-23,795,787,272,1268,23,635,630
EHAM,2019-08-24,684,688,273,1074,9,531,536
EHAM,2019-08-25,764,754,266,1224,16,608,597
EHAM,2019-08-26,775,779,274,1261,4,614,623
EHAM,2019-08-27,753,760,245,1235,14,608,618
EHAM,2019-08-28,779,770,273,1247,17,616,610
EHAM,2019-08-29,763,773,271,1236,16,609,618
EHAM,2019-08-30,784,785,271,1263,16,626,629
EHAM,2019-08-31,689,690,275,1082,9,535,536
EHAM,2019-09-01,753,745,273,1205,12,594,586
EHAM,2019-09-02,760,761,268,1214,16,596,609
EHAM,2019-09-03,771,762,239,1252,27,627,621
EHAM,2019-09-04,747,759,259,1220,18,593,607
EHAM,2019-09-05,791,777,268,1274,15,640,623
EHAM,2019-09-06,776,790,253,1272,21,625,639
EHAM,2019-09-07,696,698,277,1093,10,542,544
EHAM,2019-09-08,773,762,266,1243,15,614,607
EHAM,2019-09-09,778,779,268,1251,16,620,624
EHAM,2019-09-10,754,744,243,1228,15,607,602
EHAM,2019-09-11,775,771,266,1249,21,614,615
EHAM,2019-09-12,769,784,268,1266,11,618,631
EHAM,2019-09-13,790,791,269,1277,15,630,633
EHAM,2019-09-14,706,707,276,1104,12,554,557
EHAM,2019-09-15,772,765,267,1240,15,613,608
EHAM,2019-09-16,787,789,264,1287,11,632,635
EHAM,2019-09-17,767,762,243,1245,22,623,621
EHAM,2019-09-18,770,768,261,1246,17,613,615
EHAM,2019-09-19,780,791,270,1270,21,628,634
EHAM,2019-09-20,786,795,255,1291,15,632,639
EHAM,2019-09-21,702,698,276,1096,10,550,551
EHAM,2019-09-22,763,758,261,1231,14,610,603
EHAM,2019-09-23,772,773,262,1260,15,618,625
EHAM,2019-09-24,759,760,244,1247,17,618,618
EHAM,2019-09-25,788,777,270,1265,17,631,625
EHAM,2019-09-26,774,779,274,1261,10,622,625
EHAM,2019-09-27,772,778,256,1265,15,616,625
EHAM,2019-09-28,702,705,278,1103,14,553,556
EHAM,2019-09-29,759,752,267,1221,13,607,599
EHAM,2019-09-30,793,786,257,1288,15,637,637
EHAM,2019-10-01,748,745,236,1226,20,617,618
EHAM,2019-10-02,778,770,257,1259,14,628,626
EHAM,2019-10-03,779,786,258,1264,15,633,640
EHAM,2019-10-04,773,785,252,1275,12,630,637
EHAM,2019-10-05,691,691,260,1097,9,549,551
EHAM,2019-10-06,755,747,263,1227,8,611,604
EHAM,2019-10-07,761,765,255,1240,17,615,626
EHAM,2019-10-08,737,729,231,1210,11,605,602
EHAM,2019-10-09,751,752,255,1212,22,610,611
EHAM,2019-10-10,759,761,252,1236,19,616,618
EHAM,2019-10-11,771,784,260,1269,10,625,634
EHAM,2019-10-12,703,695,264,1119,10,557,552
EHAM,2019-10-13,752,763,257,1233,12,609,613
EHAM,2019-10-14,781,777,262,1248,21,628,629
EHAM,2019-10-15,748,751,237,1226,15,610,617
EHAM,2019-10-16,758,748,258,1218,12,614,604
EHAM,2019-10-17,774,775,258,1237,34,623,625
EHAM,2019-10-18,794,801,265,1270,30,641,651
EHAM,2019-10-19,695,706,273,1109,7,554,560
EHAM,2019-10-20,767,757,263,1230,19,615,609
EHAM,2019-10-21,773,781,267,1257,14,626,634
EHAM,2019-10-22,758,749,239,1229,19,615,612
EHAM,2019-10-23,759,756,262,1230,11,612,608
EHAM,2019-10-24,763,766,258,1239,15,618,621
EHAM,2019-10-25,771,781,260,1248,19,624,634
EHAM,2019-10-26,698,694,268,1100,12,554,552
EHAM,2019-10-27,698,708,250,1133,10,563,568
EHAM,2019-10-28,722,715,228,1175,15,589,591
EHAM,2019-10-29,666,664,213,1092,11,547,541
EHAM,2019-10-30,662,668,229,1067,12,536,541
EHAM,2019-10-31,697,701,248,1120,8,554,555
EHAM,2019-11-01,682,683,227,1116,15,554,557
EHAM,2019-11-02,574,573,254,874,9,432,435
EHAM,2019-11-03,669,665,245,1075,8,530,530
EHAM,2019-11-04,700,697,231,1139,14,564,566
EHAM,2019-11-05,659,656,218,1055,24,535,532
EHAM,2019-11-06,669,664,227,1063,21,538,536
EHAM,2019-11-07,689,706,247,1108,21,549,565
EHAM,2019-11-08,681,680,228,1097,13,554,551
EHAM,2019-11-09,576,571,252,880,8,434,433
EHAM,2019-11-10,654,659,245,1049,11,520,520
EHAM,2019-11-11,701,696,234,1123,19,563,563
EHAM,2019-11-12,655,653,209,1062,12,534,536
EHAM,2019-11-13,650,651,228,1037,16,519,524
EHAM,2019-11-14,700,703,246,1118,9,557,560
EHAM,2019-11-15,687,687,225,1121,8,561,562
EHAM,2019-11-16,575,573,256,867,10,432,431
EHAM,2019-11-17,653,661,239,1062,8,520,523
EHAM,2019-11-18,701,691,240,1125,5,560,561
EHAM,2019-11-19,667,663,214,1076,20,540,542
EHAM,2019-11-20,653,645,225,1041,16,521,517
EHAM,2019-11-21,692,706,240,1127,27,553,565
EHAM,2019-11-22,698,696,226,1133,15,567,569
EHAM,2019-11-23,567,566,249,864,4,428,427
EHAM,2019-11-24,652,660,244,1051,5,517,523
EHAM,2019-11-25,676,675,234,1098,9,541,544
EHAM,2019-11-26,627,626,200,1027,16,512,514
EHAM,2019-11-27,638,634,215,1025,16,512,513
